"ppntID","questiontext","text","hm_options","bookend_labels","response","responseTime"
"6517208","Is this a valid <em>grammatical</em> English sentence?","The defence who the prosecutor that the spy looked at surprised convinced the judge.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","2",1549991559863
"8851512","Is this an <em>acceptable</em> English sentence?","The prayer that the monk who the religious fanatic had persecuted relentlessly was echoing in the empty church.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","4",1549991479493
"6517208","Is this a valid <em>grammatical</em> English sentence?","The key to the cabinets are on the table.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","0",1549991562398
"6517208","Is this a valid <em>grammatical</em> English sentence?","Brent signaled to Samantha to excuse himself.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","4",1549991565169
"5926988","Is this a valid <em>grammatical</em> English sentence?","The novel that the horror author who the publishing company had recently fired had typed quickly was banned by the local library.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","4",1549991429398
"6517208","Is this a valid <em>grammatical</em> English sentence?","The cleaner who the janitor that the doctor recognised hurt surprised the patient.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","4",1549991569961
"8953967","Is this a valid <em>grammatical</em> English sentence?","During that war more middle-aged Alabamans were exposed to combat than the young Alaskan was.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","4",1549991791333
"8851512","Is this an <em>acceptable</em> English sentence?","The dog that chased the trucks are very muddy.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","2",1549991489890
"6517208","Is this a valid <em>grammatical</em> English sentence?","At the new cafe more women tried a new green tea drink than the reluctant man did.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","3",1549991576719
"8953967","Is this a valid <em>grammatical</em> English sentence?","The slogan on the posters are offensive to vegetarians.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","5",1549991801333
"6517208","Is this a valid <em>grammatical</em> English sentence?","No cricket player from Australia has ever run faster than Ponting.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","5",1549991581131
"6517208","Is this a valid <em>grammatical</em> English sentence?","The key to the cabinet is on the table.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","5",1549991583057
"8851512","Is this an <em>acceptable</em> English sentence?","There had prevailed in the trial all of the defendants we were rooting for.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","4",1549991502087
"6517208","Is this a valid <em>grammatical</em> English sentence?","The mistake in the programs are small but important.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","0",1549991585188
"6517208","Is this a valid <em>grammatical</em> English sentence?","We were sure that the teaching assistant. liked to meet before lecture.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","0",1549991588603
"8851512","Is this an <em>acceptable</em> English sentence?","The letter from the real estate company’s lawyers are short and polite.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","5",1549991507965
"6517208","Is this a valid <em>grammatical</em> English sentence?","Sarah expected to get a good grade.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","5",1549991591129
"5926988","Is this a valid <em>grammatical</em> English sentence?","The defence who the knife that the spy looked at surprised convinced the judge.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","4",1549991452071
"6517208","Is this a valid <em>grammatical</em> English sentence?","Him would have been fired.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","0",1549991592708
"8851512","Is this an <em>acceptable</em> English sentence?","The slogan on the poster is offensive to vegetarians.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","5",1549991511542
"5926988","Is this a valid <em>grammatical</em> English sentence?","Nobody who believed ever said so much as a word about it.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","4",1549991458533
"8953967","Is this a valid <em>grammatical</em> English sentence?","The bed was slept in wearing no clothes.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","0",1549991820764
"8851512","Is this an <em>acceptable</em> English sentence?","A man other than the vegetarian ate any spinach.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","4",1549991518590
"8851512","Is this an <em>acceptable</em> English sentence?","The astronomers that discovered the most distant galaxies are now famous.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","5",1549991524310
"5926988","Is this a valid <em>grammatical</em> English sentence?","Over the weekend more boys worked on the assignment than Jenna did.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","5",1549991467602
"8953967","Is this a valid <em>grammatical</em> English sentence?","Last week more History majors continued writing their literature essay than English majors did.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","3",1549991827709
"8851512","Is this an <em>acceptable</em> English sentence?","The girl that the science teacher questioned was nervous.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","5",1549991528241
"8953967","Is this a valid <em>grammatical</em> English sentence?","Only a mad captain with a plan ever gives that order.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","5",1549991832437
"5926988","Is this a valid <em>grammatical</em> English sentence?","Last summer more famous bands had a big stadium show than lesser-known bands did.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","5",1549991472834
"8851512","Is this an <em>acceptable</em> English sentence?","The son who the father that the teacher saw visited the grandfather.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","4",1549991534837
"8953967","Is this a valid <em>grammatical</em> English sentence?","I believed a friend of Andy satisfied.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","0",1549991838061
"5926988","Is this a valid <em>grammatical</em> English sentence?","The trophy that the athlete who the restaurant had hired as a spokesman had won at the track meet was stolen later.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","4",1549991480472
"8953967","Is this a valid <em>grammatical</em> English sentence?","The bridges to the island is very crowded.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","4",1549991842661
"8851512","Is this an <em>acceptable</em> English sentence?","They anticipate that everybody will contact Fred that you do.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","4",1549991542463
"5926988","Is this a valid <em>grammatical</em> English sentence?","Mark sailed the Caribbean and Cathy flew to the Mediterranean.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","1",1549991487994
"8953967","Is this a valid <em>grammatical</em> English sentence?","The clerk who the walking stick that the visitor forgotten about annoyed the neighbour.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","0",1549991849924
"8851512","Is this an <em>acceptable</em> English sentence?","The tiles used to cover the floors is from Morocco.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","4",1549991547396
"5926988","Is this a valid <em>grammatical</em> English sentence?","That week more German architects continued working on a big project than the French architect did.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","4",1549991495492
"8851512","Is this an <em>acceptable</em> English sentence?","The door to the President’s private offices are rarely open.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","5",1549991555496
"8953967","Is this a valid <em>grammatical</em> English sentence?","The warnings from the experts fall on deaf ears.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","3",1549991858276
"8953967","Is this a valid <em>grammatical</em> English sentence?","The tile used to cover the floors are from Morocco.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","5",1549991862341
"5926988","Is this a valid <em>grammatical</em> English sentence?","The cake that the children didn’t find had any chance of surviving the week.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","3",1549991505736
"8953967","Is this a valid <em>grammatical</em> English sentence?","The mother who the gun that the sister found frightened greeted the grandmother.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","0",1549991870244
"5926988","Is this a valid <em>grammatical</em> English sentence?","There has been a dog considered noisy.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","5",1549991512178
"8851512","Is this an <em>acceptable</em> English sentence?","The picture that the artist who the school had expelled for cheating was hurriedly copying was printed in a magazine.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","2",1549991569463
"5926988","Is this a valid <em>grammatical</em> English sentence?","Judah confirmed that this jersey he can keep.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","4",1549991518594
"8851512","Is this an <em>acceptable</em> English sentence?","The names on the enormous highway billboards belongs to a local real-estate agent.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","5",1549991577886
"8953967","Is this a valid <em>grammatical</em> English sentence?","The prayer that the monk who the religious fanatic had persecuted relentlessly was chanting every day.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","5",1549991881412
"5926988","Is this a valid <em>grammatical</em> English sentence?","Sarah gave more children than Susan did candy.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","4",1549991523440
"8851512","Is this an <em>acceptable</em> English sentence?","I expect that everyone will visit Mary that you do.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","1",1549991583145
"8953967","Is this a valid <em>grammatical</em> English sentence?","The entrances to the world-famous biology laboratories are visible from the street.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","5",1549991887236
"8851512","Is this an <em>acceptable</em> English sentence?","The receptionists who greeted the distinguished visitors were fluent in Spanish.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","4",1549991589465
"5926988","Is this a valid <em>grammatical</em> English sentence?","The painter who the musician that the father missed cooked for the artist.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","4",1549991532286
"8953967","Is this a valid <em>grammatical</em> English sentence?","By 5 o'clock more busy telemarketers had taken an easy call than lazy telemarketers did.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","4",1549991893005
"8953967","Is this a valid <em>grammatical</em> English sentence?","The warning from the expert falls on deaf ears.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","3",1549991896821
"5926988","Is this a valid <em>grammatical</em> English sentence?","The entrances to the world-famous biology laboratory is visible from the street.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","0",1549991538538
"5926988","Is this a valid <em>grammatical</em> English sentence?","I believed a friend of Andy satisfied.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","4",1549991543260
"8953967","Is this a valid <em>grammatical</em> English sentence?","The lecture that the professor who the newspaper story was teaching poorly was not well attended.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","1",1549991908452
"5926988","Is this a valid <em>grammatical</em> English sentence?","A performance not involving this style of mask has ever been traditional on Palau.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","4",1549991549903
"8953967","Is this a valid <em>grammatical</em> English sentence?","The mistakes in the programs are small but important.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","5",1549991912700
"8953967","Is this a valid <em>grammatical</em> English sentence?","The pictures on the postcard is of a Dutch farm.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","5",1549991915180
"5926988","Is this a valid <em>grammatical</em> English sentence?","The computers installed in the missile is less powerful than your phone.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","0",1549991557017
"5926988","Is this a valid <em>grammatical</em> English sentence?","The detectives who solved the murders are at the door.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","5",1549991561965
"5926988","Is this a valid <em>grammatical</em> English sentence?","Sarah expected to get a good grade.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","5",1549991564891
"5926988","Is this a valid <em>grammatical</em> English sentence?","Him would have been fired.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","0",1549991568209
"8953967","Is this a valid <em>grammatical</em> English sentence?","The painter who the musician that the father missed cooked for the artist.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","2",1549991971820
"8953967","Is this a valid <em>grammatical</em> English sentence?","The ancient manuscript that the grad student who the new card catalog had confused a great deal was missing a page.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","0",1549991984332
"8953967","Is this a valid <em>grammatical</em> English sentence?","The actors hired to do the commercials are boring and uninspired.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","5",1549991989404
"8953967","Is this a valid <em>grammatical</em> English sentence?","The cousin who the brother that the peasant described pleased hated the uncle.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","1",1549991996427
"8953967","Is this a valid <em>grammatical</em> English sentence?","The girl that the science teacher questioned was nervous.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","5",1549992013059
"8953967","Is this a valid <em>grammatical</em> English sentence?","The defect in the car is not obvious except to experts.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","5",1549992015939
"8953967","Is this a valid <em>grammatical</em> English sentence?","Last year more professional writers published an acclaimed novel than the amateur author did.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","5",1549992019155
"8953967","Is this a valid <em>grammatical</em> English sentence?","The problem in the wealthy suburban school has been brewing for years.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","2",1549992024107
"8953967","Is this a valid <em>grammatical</em> English sentence?","The guards employed for the arms-reduction treaty signing ceremonies were from a neutral third country.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","4",1549992086226
"8953967","Is this a valid <em>grammatical</em> English sentence?","The computer installed in the missiles are less powerful than your phone.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","5",1549992088106
"8953967","Is this a valid <em>grammatical</em> English sentence?","The club was entered wearing no shirt.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","5",1549992093570
"8953967","Is this a valid <em>grammatical</em> English sentence?","The saxophonist who the trumpeter that the conductor brought along thanked the violinist.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","1",1549992101827
"8953967","Is this a valid <em>grammatical</em> English sentence?","Sarah expected to get a good grade.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","5",1549992110442
"8953967","Is this a valid <em>grammatical</em> English sentence?","Him would have been fired.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","0",1549992113330
"8953967","spacer_screen","This block of questions asks you to judge how acceptable a sentence is. Here 'acceptable' means 'well-formed' or 'natural sounding'. The sentences here range in acceptability from very good to very poor, please use the rating scale to indicate where each sentence falls in this range.",0,"Continue_button_only","continue",1549992121746
"8953967","Is this an <em>acceptable</em> English sentence?","In September more New Yorkers attended law school than Candace did all of last year.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","5",1549992128331
"8953967","Is this an <em>acceptable</em> English sentence?","The picture that the artist who the school had expelled for cheating was hurriedly copying.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","1",1549992135338
"8953967","Is this an <em>acceptable</em> English sentence?","The son who the loudspeaker that the teacher saw visited the grandfather.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","0",1549992139545
"8953967","Is this an <em>acceptable</em> English sentence?","Last year more young people were reading War & Peace than the old man was.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","4",1549992142578
"8953967","Is this an <em>acceptable</em> English sentence?","The authors that the critics recommended have received any acknowledgement for a best selling novel.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","5",1549992146722
"8953967","Is this an <em>acceptable</em> English sentence?","The pharmacist who the button that the stranger saw questioned the customer.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","2",1549992150841
"8953967","Is this an <em>acceptable</em> English sentence?","All the postal workers seem to have all taken a break at the same time.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","5",1549992155610
"8953967","Is this an <em>acceptable</em> English sentence?","The son who the loudspeaker that the teacher saw disturbed visited the grandfather.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","1",1549992159370
"8953967","Is this an <em>acceptable</em> English sentence?","The dancer who the singer that the bystander admired hurt tipped the doorman.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","4",1549992164266
"8953967","Is this an <em>acceptable</em> English sentence?","The tiles used to cover the floors is from Morocco.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","5",1549992167498
"8953967","Is this an <em>acceptable</em> English sentence?","The painter who the musician that the father missed sheltered cooked for the artist.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","0",1549992171641
"8953967","Is this an <em>acceptable</em> English sentence?","There has been a man considered sick.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","5",1549992174490
"8953967","Is this an <em>acceptable</em> English sentence?","The checks from the indicted Wall Street stockbroker bounces, as you expected.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","5",1549992178514
"8953967","Is this an <em>acceptable</em> English sentence?","This week more hard-working students continued writing their thesis than the lazy student did.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","5",1549992183082
"8953967","Is this an <em>acceptable</em> English sentence?","Over the weekend more boys worked on the assignment than Jenna did.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","4",1549992187274
"8953967","Is this an <em>acceptable</em> English sentence?","I anticipate that everybody will watch Melissa that you do.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","4",1549992191162
"8953967","Is this an <em>acceptable</em> English sentence?","The trader who the businessman that the professor hired annoyed the investor.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","5",1549992194209
